0.0298531	2.84404	0.00210028	0.200089	0.0298531	2.84404	-0.022	3.0991	-0.1097	0.994
-0.0567681	3.66511	-0.110446	0.818239	-0.0778583	3.67137	-0.2143	3.8735	-0.3535	0.9354
-0.460811	4.46947	-0.598133	0.709577	-0.491323	4.62638	-0.5932	4.5757	-0.575	0.8181
-0.899079	5.25797	-0.439422	0.912944	-0.922614	5.42014	-1.1348	5.1616	-0.7604	0.6494
-1.87456	5.89215	-1.63108	0.577044	-1.91073	5.93827	-1.8051	5.5945	-0.898	0.4399
-2.38902	6.07	-0.467147	0.329947	-2.28831	5.73578	-2.562	5.847	-0.9792	0.2028
-3.51818	5.7466	-1.9574	-0.309307	-3.33948	5.47009	-3.3579	5.9033	-0.9989	-0.0471
-4.3739	5.75313	-0.930479	0.289512	-4.26777	5.60695	-4.1429	5.76	-0.9558	-0.294
-4.69953	5.50495	-0.361362	-0.068821	-4.39687	5.17059	-4.8675	5.4259	-0.8526	-0.5225
-5.441	5.26836	-1.00377	-0.546321	-5.56733	5.35642	-5.4863	4.9222	-0.6959	-0.7181
-6.06362	4.24334	-0.692773	-1.70226	-5.92711	4.16194	-5.9603	4.2804	-0.4955	-0.8686
-6.44372	3.40655	-0.109073	-0.773385	-6.56699	3.48752	-6.2599	3.5408	-0.2639	-0.9646
-6.52148	2.82535	0.165688	-0.856756	-6.66231	2.88213	-6.3661	2.75	-0.0157	-0.9999
-6.45834	1.90712	0.35126	-1.35611	-6.60487	1.94218	-6.2723	1.9576	0.2334	-0.9724
-6.13223	1.11205	0.33225	-0.822823	-6.08433	1.11026	-5.9844	1.2135	0.4679	-0.8838
-5.94178	0.354262	0.125554	-1.00204	-5.92724	0.350664	-5.5205	0.5643	0.673	-0.7396
-1.44635	-35.8581	12.4675	-67.6984	-4.61734	0.0244378	-4.9097	0.0509	0.8358	-0.549
-12.9491	-21.3854	-25.8468	3.99799	-3.73378	-0.137064	-4.1904	-0.2945	0.9461	-0.3239
-5.42611	-1.1262	-16.2531	35.0068	-3.74216	-0.304129	-3.4079	-0.4502	0.9969	-0.0785
69.7312	53.0417	178.538	100.223	-2.52574	-0.434842	-2.6112	-0.4063	0.9851	0.1719
16.0811	-7.90309	19.1262	-38.1473	-2.16648	-0.202268	-1.8504	-0.1657	0.9114	0.4115
51.859	40.8626	105.589	72.5	-1.01123	0.225169	-1.1734	0.2565	0.7804	0.6252
-1.90604	10.5035	-14.5699	17.9566	-0.435649	0.553397	-0.6226	0.8338	0.6004	0.7997
4.815	4.36034	3.74787	3.96935	-0.21414	1.07681	-0.2327	1.53	0.3827	0.9239
-4.25817	7.89176	-11.2139	11.9729	-0.110668	2.16367	-0.0282	2.3013	0.1409	0.99
5.74236	11.0947	16.5369	14.3183	0.197647	3.29037	0.011	3.0997	0.0785	0.9969
-6.20947	12.4222	-13.232	13.2066	0.221343	4.43238	0.1789	3.8797	0.324	0.9461
8.49004	13.1494	16.9783	14.9788	0.603939	4.83775	0.5356	4.5934	0.5491	0.8358
-4.88554	12.4166	-11.3551	11.4464	0.854376	5.07468	1.0585	5.1961	0.7397	0.673
10.2362	13.7938	19.7112	15.3631	1.60076	5.32928	1.7149	5.6497	0.8838	0.4679
-1.4903	12.042	-6.75399	8.63142	2.2608	5.83932	2.4635	5.9259	0.9724	0.2334
10.7881	11.9632	17.5011	9.06445	3.53941	6.52848	3.2572	6.0072	0.9999	-0.0157
1.84864	11.6729	-3.49129	5.61765	3.93794	6.12489	4.0463	5.8886	0.9646	-0.2639
12.4203	7.94584	15.3612	3.02235	5.12481	4.78864	4.781	5.5775	0.8686	-0.4955
5.18079	10.3593	-2.35627	7.16399	5.32356	5.06486	5.4153	5.0934	0.7181	-0.6959
11.8728	5.48539	11.1	-0.204979	5.85885	4.56966	5.9093	4.4668	0.5225	-0.8527
6.23029	7.68042	-0.846761	3.42089	5.73958	3.56096	6.2319	3.737	0.294	-0.9558
10.072	2.78175	7.57113	-3.13125	6.34746	2.73243	6.3629	2.95	0.0471	-0.9989
7.7256	4.9224	0.0702154	3.63366	6.37735	2.30698	6.2941	2.155	-0.2028	-0.9792
8.84165	-0.108491	3.98766	-3.77478	5.40944	1.04259	6.0297	1.4022	-0.44	-0.898
6.81351	2.94507	0.594893	4.37394	4.86836	0.692018	5.5864	0.7388	-0.6495	-0.7604
8.40777	-1.63161	6.6481	-5.81783	4.62251	-0.0674934	4.992	0.2064	-0.8182	-0.575
7.38403	2.52927	2.60974	6.26868	4.22747	-0.097672	4.284	-0.1614	-0.9354	-0.3535
8.90095	-4.26967	8.42527	-8.23614	3.55342	-0.447589	3.5067	-0.3416	-0.994	-0.1097
7.79219	3.66582	5.48386	10.2576	2.63438	-0.331024	2.709	-0.3228	-0.99	0.1409
9.61753	-6.36201	13.2244	-12.8192	1.58541	-0.0501156	1.941	-0.1062	-0.9239	0.3827
11.8403	9.90507	19.3775	23.8052	1.12875	0.244836	1.2511	0.2946	-0.7997	0.6004
0.485667	3.08306	-6.69738	5.87071	0.588608	0.850845	0.6825	0.8543	-0.6252	0.7804
4.84137	5.02217	6.65167	7.48569	0.342537	1.56935	0.2709	1.5379	-0.4115	0.9114
-4.21228	9.25302	-14.4393	13.1984	0.0515967	2.2144	0.0423	2.3024	-0.1719	0.9851
